l_orderkey	l_quantity	l_extendedprice
4161572	50.00	66516.50
4230435	33.00	54535.14
4230435	1.00	1033.01
4247175	33.00	36932.94
4247175	32.00	59096.64
4256452	48.00	89028.96
776005	14.00	13202.28
785287	20.00	31152.20
785925	15.00	18121.80
800321	32.00	63292.48
801477	47.00	82708.25
815616	12.00	12385.08
863361	40.00	38361.60
863361	5.00	4670.00
878208	10.00	16505.80
878208	31.00	53872.11
889830	3.00	3723.48
890018	33.00	61768.41
898401	3.00	5167.92
912293	39.00	73821.93
912293	14.00	21089.88
917415	32.00	40939.20
936353	33.00	60613.08
945220	9.00	12909.06
945411	29.00	55647.52
945411	17.00	21133.72
951968	47.00	50291.41
961569	9.00	11125.53
968133	5.00	7437.75
978311	12.00	13657.20
996421	20.00	28408.00
996421	38.00	74706.86
1003269	39.00	67147.47
1007684	30.00	34236.60
1077312	25.00	27902.50
1096418	25.00	32834.75
1096418	28.00	37779.28
1113285	4.00	6799.16
1113285	38.00	67820.12
1122403	13.00	21888.10
1149058	10.00	17367.60
1162949	49.00	76665.89
1172674	16.00	17474.56
1172674	50.00	82436.50
1193895	43.00	56168.32
1200673	9.00	14153.85
1218950	1.00	1339.29
1218950	42.00	83285.58
1251460	19.00	28624.45
1257027	17.00	23856.95
1257027	12.00	15062.16
1366659	10.00	14385.30
1374501	6.00	7904.22
1374501	8.00	12621.36
1376704	13.00	16644.29
1376704	50.00	77123.00
1376704	7.00	7294.21
1376704	7.00	12177.97
1380611	39.00	69372.03
1380611	16.00	26249.44
1175622	31.00	60540.83
1225922	50.00	72873.00
1225922	41.00	55975.66
1237154	24.00	46846.32
1237154	22.00	31423.48
1250085	31.00	38973.51
1250085	41.00	75559.72
1269985	15.00	18918.90
1269985	31.00	54241.63
1281632	15.00	21531.90
1303300	14.00	18359.18
1313316	43.00	47863.30
1333891	10.00	12442.30
1333891	27.00	35703.99
1406561	45.00	68328.45
1416548	9.00	17225.91
1419271	5.00	9544.15
1432258	16.00	21477.60
1443302	48.00	51744.00
1454592	3.00	5318.19
1454592	46.00	64833.78
1456199	23.00	39508.71
1458309	7.00	7952.42
1462209	41.00	55485.71
1462209	44.00	54260.36
1462209	40.00	69832.80
1462209	41.00	68828.34
1464356	6.00	6642.78
1510437	15.00	24145.05
1510437	28.00	30495.92
1510437	44.00	81744.52
1512257	46.00	45220.76
1531970	13.00	20559.37
1531970	10.00	11951.30
1531970	33.00	53086.44
1543201	23.00	36607.72
1543201	11.00	18246.25
1543201	8.00	11026.96
1549504	44.00	57651.44
1549504	36.00	43747.20
1553216	28.00	43134.28
1553216	26.00	33106.06
1576097	5.00	8112.75
1578438	40.00	48010.00
1578438	9.00	10873.71
1608354	42.00	61466.58
1612449	42.00	60957.12
1620579	32.00	35683.52
1646340	50.00	78874.00
1650627	43.00	67964.51
1663622	22.00	30367.92
1663622	39.00	43057.17
1663622	23.00	27788.14
1679174	8.00	9714.08
1679174	17.00	33658.81
1680805	9.00	18152.28
1687750	35.00	68354.65
1783749	49.00	75925.50
1783749	24.00	46631.52
1848929	31.00	58121.59
1869697	13.00	25517.31
4260964	8.00	12020.40
4260964	9.00	11729.79
4280071	4.00	7115.32
4282470	39.00	53014.26
4295810	46.00	85136.34
4313474	17.00	32025.79
4313474	12.00	21393.00
4313474	15.00	16291.20
4321472	35.00	59878.00
4324961	19.00	24629.70
4335552	12.00	19100.04
4369830	41.00	78880.72
4374343	26.00	27691.56
4389063	12.00	12744.60
4398016	17.00	17766.53
4398016	6.00	9855.60
4424899	36.00	46917.00
4443269	8.00	14365.60
4462372	48.00	54870.72
4462372	46.00	55989.36
4464868	50.00	58458.50
4524292	13.00	15835.69
4540324	37.00	54186.50
4545927	23.00	23069.00
4545927	13.00	23255.31
4556801	36.00	70845.84
4556801	8.00	10867.44
4560321	34.00	59149.46
4568485	46.00	71972.06
4568711	5.00	7126.95
4568711	12.00	18438.96
4581607	3.00	4672.38
4589284	46.00	83577.86
4589284	43.00	75845.98
4596098	8.00	10226.80
4607523	21.00	24049.41
4635971	36.00	69839.28
4656839	27.00	53269.11
4690625	34.00	62078.22
4692512	29.00	30945.90
4704101	42.00	46794.30
4707751	37.00	60151.27
4711015	46.00	73813.90
4739680	45.00	54148.50
4762885	20.00	21440.80
4792641	32.00	41322.24
4794213	12.00	20924.64
4812838	36.00	35245.08
4812838	47.00	65487.92
4821379	1.00	1703.70
4828036	35.00	39346.30
4829313	38.00	69496.68
4829313	31.00	49712.84
4860481	17.00	27447.52
4860481	46.00	64187.48
4860481	45.00	69913.80
4860805	3.00	4630.80
4862951	29.00	41364.73
4864643	6.00	10138.38
4885858	48.00	71684.16
4885858	44.00	69102.00
1402241	38.00	60023.28
1402241	1.00	1380.32
1424898	17.00	29336.05
1433285	36.00	64721.16
1433285	25.00	39388.00
1440551	46.00	47937.98
1454151	50.00	70467.50
1486310	48.00	84805.44
1499040	42.00	73444.14
1499040	7.00	11736.55
1556295	12.00	20288.52
1566278	13.00	14874.08
1566278	9.00	16882.74
1595815	41.00	53144.20
1597700	26.00	43878.64
1597700	34.00	60887.88
1609543	4.00	6722.96
1635046	36.00	66201.48
1635046	17.00	31142.13
1637125	46.00	54062.42
1637125	40.00	79356.40
1673923	13.00	13195.00
1673923	33.00	44893.53
1674566	15.00	20331.45
1699907	4.00	4844.56
1699907	7.00	10993.85
1699907	15.00	23587.80
1699907	20.00	33651.60
1726690	14.00	20138.72
1741285	28.00	34112.12
1752896	22.00	37282.30
1753281	6.00	6936.30
1768549	33.00	35644.62
1775493	27.00	37730.61
1775493	23.00	25832.22
1775493	41.00	37761.82
1780226	23.00	21988.00
1797542	47.00	89008.60
1841922	46.00	79661.88
1857537	31.00	42540.37
1857537	37.00	43407.29
1857537	38.00	63901.18
1902182	41.00	40918.00
1923555	36.00	73582.20
1936929	8.00	10419.12
1957223	34.00	37199.40
1974624	2.00	3751.90
1974624	23.00	36512.96
1975332	28.00	32286.24
1983460	7.00	8912.54
1992931	10.00	19068.70
2021024	42.00	67389.42
2025990	12.00	19339.68
2025990	33.00	47534.85
2027392	26.00	35474.40
4260931	7.00	6755.07
4262307	36.00	59498.28
4276325	36.00	60972.48
4286048	15.00	29383.80
4286048	29.00	49697.59
4299105	27.00	34376.67
4305924	9.00	16728.84
4305924	16.00	24183.04
4310757	33.00	40301.25
4310757	45.00	55316.70
4335906	21.00	30522.66
4335906	25.00	30331.25
4335906	41.00	47730.97
4335906	13.00	18542.81
4337313	31.00	43658.23
4343652	39.00	48251.97
4343652	19.00	22005.99
4347623	18.00	34793.82
4347623	4.00	7250.84
4347623	6.00	9434.94
4347623	10.00	18778.40
4347623	17.00	30884.92
4361062	17.00	31225.09
4361062	41.00	67839.42
4361062	41.00	75718.39
4376292	11.00	14732.96
4376292	39.00	79285.83
4376292	46.00	67458.54
4382404	32.00	50863.68
4382404	15.00	22238.40
4420357	15.00	21665.25
4464453	35.00	56721.00
4467269	32.00	50864.00
4474052	22.00	39331.16
4488900	8.00	10962.64
4488900	37.00	59187.42
4491585	28.00	26096.28
4492230	14.00	20097.28
4492230	29.00	39566.15
4498276	28.00	37808.96
4502466	49.00	52780.35
4505506	13.00	24554.79
4529632	44.00	80597.00
4552325	42.00	84754.74
4556386	34.00	41010.46
4556386	29.00	48539.04
4566915	47.00	79553.14
4566915	38.00	51426.54
4570406	19.00	34064.91
4570822	45.00	70221.15
4570822	27.00	28136.70
4573312	20.00	38697.80
4578017	7.00	9830.87
4584034	27.00	54781.65
4584034	32.00	45934.72
4585188	18.00	31026.60
4601411	43.00	44768.59
4616484	28.00	44678.48
4639975	5.00	5580.90
4664258	10.00	13222.70
4671842	50.00	96596.50
4748228	27.00	43892.01
4748228	14.00	14953.68
4769634	43.00	41711.72
4776288	5.00	5830.70
4783044	38.00	63064.42
4783044	13.00	26259.09
4792707	16.00	28893.44
4812579	49.00	66120.11
4819109	33.00	49679.85
4819109	48.00	88747.20
4819109	40.00	52293.20
4823201	41.00	44819.97
4859429	43.00	53764.62
4859429	25.00	39436.75
4870087	6.00	9086.94
4870087	5.00	8618.45
4874242	37.00	70521.63
4904646	2.00	3203.12
4908291	25.00	42916.00
4914439	15.00	16427.10
4914439	40.00	54771.20
4914439	41.00	80153.36
1939972	47.00	84218.83
1959365	37.00	57001.46
2006144	32.00	60187.84
2026791	31.00	56814.94
2026791	35.00	59281.60
2026791	37.00	56483.83
2031233	28.00	33380.48
2052258	11.00	22109.56
2052258	41.00	54134.35
2060225	6.00	10846.50
2062118	26.00	44479.50
2073795	18.00	26829.90
2073795	41.00	49615.74
2081479	34.00	48325.56
2121571	40.00	47167.20
2121571	39.00	62305.62
2123074	11.00	19103.59
2123074	49.00	71264.62
2123074	41.00	79170.59
2138466	24.00	46367.52
2141731	44.00	86148.48
2228516	31.00	41144.75
2252547	3.00	4837.89
2252547	35.00	38679.55
2264739	44.00	58046.56
2264739	4.00	6258.04
2264739	27.00	30163.86
2273509	23.00	38288.33
2287328	1.00	1571.66
2300802	28.00	40892.04
2324642	38.00	49678.92
2334945	27.00	40675.77
2340768	15.00	24833.70
2362470	36.00	59029.92
2363335	25.00	48848.25
2378084	34.00	57583.42
2381543	42.00	71092.98
2383075	3.00	5090.04
2383075	25.00	39690.75
2390433	32.00	48239.36
2390433	5.00	7157.60
2396099	13.00	13534.17
2407842	34.00	46764.28
2408480	40.00	46723.20
2420070	44.00	76108.12
2430051	29.00	31090.90
2449026	44.00	90374.24
2465031	24.00	36754.32
2478404	39.00	74171.76
2484711	7.00	10510.99
2484711	36.00	59498.28
2492321	25.00	25778.00
2504675	37.00	47183.51
2541508	11.00	14270.41
2541634	15.00	24385.80
2541634	39.00	77686.05
2561287	47.00	70902.79
2567079	28.00	45826.20
2573091	6.00	9729.66
2573091	11.00	13191.64
2590631	48.00	71977.44
2592801	29.00	45021.34
4914757	9.00	11936.43
4914757	50.00	60014.50
4932935	40.00	69866.80
4939105	15.00	25464.15
4939105	27.00	40540.50
4939940	33.00	62860.05
4939940	38.00	77746.48
4939940	46.00	89743.70
4991235	6.00	9561.90
4991235	20.00	25366.60
4991235	19.00	20789.61
4991235	47.00	73583.67
5007395	20.00	36435.40
5007395	9.00	9342.90
5007395	8.00	8896.16
5009862	28.00	32289.04
5042848	30.00	33964.20
5071140	6.00	11105.64
5077060	15.00	20766.75
5087169	7.00	10790.36
5087169	8.00	9730.08
5101668	28.00	53366.88
5145600	8.00	11154.56
5146470	4.00	4256.44
5161156	8.00	9705.36
5167747	22.00	30567.68
5167747	23.00	31954.13
5176609	28.00	47254.76
5176609	2.00	2626.60
5176609	11.00	14754.30
5191813	45.00	70993.80
5191813	31.00	46424.05
5200992	46.00	67965.46
5200992	5.00	6326.25
5200992	23.00	34624.66
5231238	34.00	62758.90
5234595	4.00	4717.00
5234595	45.00	68469.30
5236805	30.00	53304.00
5240353	1.00	1892.85
5263909	46.00	77359.58
5263909	39.00	51573.60
5263909	14.00	20124.58
5278400	50.00	96742.50
5290434	50.00	51954.50
5293830	18.00	25729.20
5301153	33.00	46112.88
5314916	19.00	23906.37
5314916	14.00	12992.00
5338151	24.00	30871.20
5338151	15.00	22313.10
5338151	32.00	43560.64
5346531	43.00	62064.91
5361892	13.00	26090.22
5367042	25.00	31104.25
5367042	50.00	60164.00
5372167	28.00	49329.56
5374689	32.00	60668.80
5374689	26.00	35603.88
5403047	34.00	37270.12
5413571	17.00	18293.87
5420579	37.00	68480.71
5428291	18.00	21584.88
5447137	11.00	14512.74
5447137	39.00	48991.80
5451972	45.00	63735.30
5451972	22.00	27988.18
5473409	29.00	30711.58
5524227	12.00	17454.24
5529825	47.00	70480.26
5529825	15.00	17012.85
5538695	38.00	75197.44
5552583	30.00	47810.70
780164	34.00	66738.26
790531	5.00	7051.70
805441	13.00	16108.82
835173	7.00	7413.14
848994	34.00	34887.06
849831	45.00	85359.60
851619	42.00	46837.14
851619	25.00	40166.25
857477	23.00	24035.92
857477	15.00	19145.40
868736	47.00	94468.12
879712	25.00	43669.50
935237	44.00	64351.32
955841	21.00	32875.92
955841	26.00	45439.42
971009	34.00	41966.88
978531	22.00	27547.96
979495	11.00	16505.28
992070	10.00	12922.80
992070	33.00	50042.52
1010854	49.00	71071.56
1017222	37.00	55703.87
1017222	35.00	53531.10
1095968	11.00	17958.38
1095968	40.00	56612.80
1097954	28.00	40133.52
1118885	39.00	46848.36
1133991	46.00	66309.00
1142080	44.00	80820.52
1142080	38.00	45151.60
1142080	14.00	24803.80
1147553	8.00	11580.08
1147553	28.00	51852.64
1155716	48.00	86580.48
1155716	11.00	19269.36
1182913	44.00	87555.16
1216482	39.00	45053.97
1216482	23.00	37434.80
1216482	44.00	72364.60
1216482	44.00	51748.40
1229351	17.00	21987.12
1249120	9.00	10179.90
1249120	20.00	34436.20
1275877	23.00	33499.27
1278180	23.00	45606.24
1278180	29.00	29638.87
1314470	28.00	30803.92
1316673	28.00	37083.48
1316673	11.00	21382.24
1320450	43.00	44379.87
1326148	41.00	57909.63
1339523	14.00	20195.42
1339523	14.00	24258.78
1339523	26.00	50383.58
1339523	32.00	51700.48
1350019	36.00	59962.68
1350019	48.00	54963.84
1364676	36.00	65761.92
1368835	2.00	3155.14
1379108	48.00	62944.80
1380581	25.00	48822.50
1380581	21.00	37650.27
1380581	44.00	54221.64
2046471	42.00	74284.98
2053921	17.00	25439.65
2058054	6.00	8871.06
2063686	47.00	67981.74
2090944	13.00	21444.15
2093761	48.00	69769.92
2093761	6.00	10300.74
2102595	41.00	76537.57
2102595	41.00	65005.09
2106437	31.00	51603.84
2108839	48.00	64188.48
2110886	25.00	37836.25
2116261	30.00	41832.90
2116261	20.00	21921.20
2130951	40.00	75913.60
2144802	4.00	4812.40
2144802	19.00	32179.35
2146211	6.00	9585.72
2146818	44.00	88085.80
2178755	38.00	56487.38
2199552	9.00	10198.17
2199552	22.00	41488.04
2204737	28.00	27105.40
2208674	29.00	47256.95
2228193	31.00	48844.22
2228193	23.00	24589.53
2228193	43.00	59268.62
2233827	28.00	48994.40
2239268	47.00	56456.87
2239268	41.00	45105.74
2242243	28.00	36074.64
2246437	28.00	30996.28
2246437	31.00	50085.15
2246437	12.00	16144.56
2248931	36.00	47636.28
2251845	42.00	61087.32
2256384	47.00	63890.86
2260550	31.00	48377.05
2270596	40.00	42483.20
2270596	33.00	66592.02
2275363	17.00	26597.52
2275363	17.00	19468.91
2275363	8.00	14397.84
2275363	37.00	45853.36
2275363	46.00	87761.10
2311911	46.00	87992.94
2311911	4.00	7447.68
2311911	35.00	40677.70
2311911	19.00	21623.14
2317058	20.00	35634.00
2317058	49.00	48266.47
2333060	28.00	52804.08
2377601	3.00	4774.68
2377601	8.00	15655.20
2390919	17.00	29764.11
2390919	32.00	37443.20
2441283	45.00	58561.65
2441283	14.00	27075.72
2454661	40.00	52649.20
2487814	9.00	14550.21
2494208	10.00	16867.60
2494208	24.00	38845.68
2494208	17.00	32195.11
2499782	4.00	4036.20
2499782	32.00	39015.04
2513122	2.00	2196.20
2513122	46.00	56130.12
2514754	7.00	12550.16
2530247	1.00	1465.47
2543393	39.00	67495.35
2559204	8.00	10082.40
2559204	36.00	58882.32
2568320	4.00	7507.80
2568320	30.00	56788.50
2573380	23.00	28571.29
2588320	8.00	8384.56
2589862	33.00	49777.86
2623748	6.00	11074.86
2634145	10.00	12781.80
2634145	11.00	19533.69
2637602	12.00	23914.80
2651266	11.00	20261.23
2651266	15.00	26440.05
2651266	42.00	66429.30
2661249	2.00	3907.98
2674343	7.00	8807.61
2603585	49.00	57733.27
2617250	27.00	36109.53
2618977	23.00	45032.85
2635495	35.00	45684.80
2635495	46.00	69249.32
2636327	8.00	10153.68
2636327	44.00	85182.68
2636327	3.00	5564.43
2655104	44.00	56905.20
2655104	12.00	13884.96
2679429	19.00	21072.90
2708771	6.00	9789.54
2708771	7.00	10096.73
2727203	45.00	71213.85
2727203	30.00	49550.70
2739747	24.00	38438.16
2739747	22.00	40981.38
2745572	26.00	39975.52
2745572	8.00	12579.76
2745572	50.00	71868.50
2745572	34.00	49894.32
2773282	41.00	74818.03
2793763	28.00	47536.16
2798564	34.00	48975.64
2813698	22.00	23673.10
2813698	31.00	34288.79
2813698	46.00	78688.98
2823489	28.00	53170.88
2831970	35.00	72238.60
2866882	42.00	52006.08
2876455	5.00	8518.25
2876455	9.00	11549.61
2876455	16.00	29869.60
2911527	29.00	43661.53
2911527	16.00	16816.00
2919811	46.00	54383.96
2921091	1.00	1158.24
2937315	20.00	27968.80
2952581	7.00	13502.30
3000225	46.00	74412.36
3000225	24.00	30270.00
3014272	33.00	63127.68
3022753	4.00	4312.28
3022753	49.00	51550.94
3033443	18.00	23385.78
3033443	47.00	74661.85
3095012	11.00	19963.57
3095012	11.00	10780.66
3107779	38.00	44429.22
3131715	32.00	58749.76
3131715	40.00	73556.40
3133824	47.00	69533.21
3133824	41.00	73177.21
3133824	46.00	61882.88
3145888	19.00	24837.56
3154050	16.00	21044.32
3154050	39.00	53051.31
3162816	50.00	59509.50
3162816	18.00	28088.64
3182567	16.00	26556.00
3182567	5.00	8098.50
3210085	34.00	60479.20
3237893	47.00	49260.70
3242660	30.00	37084.20
3251971	19.00	26038.17
3251971	41.00	44614.97
3254625	20.00	38797.00
3254625	12.00	11640.72
3256900	18.00	26144.46
3259298	5.00	8217.85
3291459	40.00	51574.40
3291459	36.00	71459.64
3308163	31.00	44899.47
2100096	14.00	15780.52
2100096	43.00	50099.73
2100096	25.00	50799.75
2141028	41.00	46459.15
2146789	27.00	28539.27
2148257	30.00	37478.70
2159175	23.00	23782.23
2175078	2.00	3341.34
2176518	37.00	65331.64
2176518	2.00	3183.02
2182945	15.00	23484.45
2185826	13.00	23500.49
2188293	16.00	28074.56
2195972	46.00	76387.14
2205862	3.00	3853.11
2208487	46.00	65842.56
2216257	26.00	38051.26
2226242	21.00	37376.22
2277857	48.00	78458.40
2278850	27.00	27378.81
2321922	34.00	43832.46
2321922	6.00	5526.06
2321922	27.00	47649.87
2349633	5.00	7101.85
2350849	48.00	64580.16
2352160	13.00	17814.94
2352160	16.00	32559.36
2352160	33.00	37786.65
2371620	46.00	61332.72
2371620	24.00	37479.60
2379907	17.00	30885.09
2390277	36.00	62412.48
2392480	40.00	47208.80
2392480	4.00	5393.04
2392480	10.00	11812.60
2421189	42.00	74878.44
2426082	14.00	18876.20
2452836	38.00	63488.12
2472000	38.00	46935.32
2487648	29.00	36575.67
2540838	22.00	23695.10
2548898	30.00	35408.10
2548898	2.00	3461.64
2558694	11.00	21262.01
2560742	17.00	35257.49
2563905	48.00	71496.96
2584354	47.00	54104.52
2628389	43.00	62239.06
2641478	45.00	77338.80
2643777	36.00	65368.80
2643777	1.00	1707.68
2651937	45.00	73832.40
2651937	32.00	40551.04
2671008	25.00	33234.00
2678691	2.00	2644.46
2686436	38.00	40850.76
2686436	15.00	14926.20
2686436	23.00	27076.29
2699044	49.00	48365.94
5569348	25.00	41492.75
5569348	24.00	48766.32
5569348	3.00	4510.59
5588966	48.00	91962.72
5592131	33.00	37197.60
5592131	46.00	79931.44
5592131	40.00	59742.00
5604290	14.00	18934.16
5604290	15.00	27176.40
5638919	39.00	51102.87
5638919	17.00	27652.54
5638919	43.00	80232.41
5651585	49.00	63032.62
5669316	5.00	6186.45
5691584	8.00	11490.96
5691584	44.00	60120.72
5694215	11.00	14699.85
5694215	49.00	89806.22
5701829	44.00	49459.08
5719907	17.00	20845.40
5729249	5.00	8092.80
5756868	50.00	50154.50
5756868	29.00	37009.80
5756868	20.00	36575.40
5771810	14.00	16648.10
5788486	24.00	33631.68
5788486	4.00	5573.56
5811552	4.00	4272.28
5820772	22.00	35367.64
5820772	12.00	23963.88
5867138	32.00	57756.48
5867138	22.00	24443.76
5875491	41.00	79330.08
5875491	45.00	72841.95
5877348	32.00	42379.20
5877348	10.00	14044.30
5889859	39.00	57233.28
5889859	1.00	1669.69
5889859	31.00	33701.65
5894530	48.00	77353.44
5903042	37.00	68485.15
5903042	32.00	63069.12
5908007	43.00	49242.74
5918469	39.00	60978.06
5931523	19.00	24364.08
5947175	12.00	12648.12
5963840	31.00	47941.81
5984833	9.00	9622.35
5985282	46.00	71237.44
5985282	33.00	58994.10
6022	9.00	17846.64
6022	46.00	88272.16
17668	39.00	62147.28
17668	38.00	70025.26
44962	23.00	41531.33
56196	48.00	86723.04
56775	25.00	46594.50
72960	4.00	4388.36
72960	18.00	24666.84
78625	44.00	60122.04
94307	29.00	47697.17
94307	34.00	61807.92
100263	9.00	14567.67
100263	5.00	9389.40
100263	30.00	37416.60
103938	36.00	44542.80
139266	48.00	59726.40
139266	23.00	33269.96
161797	31.00	44035.19
162436	17.00	28826.39
174055	15.00	17223.00
190368	40.00	78515.20
190368	35.00	68282.90
2735872	12.00	14991.12
2753954	21.00	32771.97
2753954	20.00	38839.20
2763907	22.00	21098.66
2763907	4.00	6874.60
2773958	39.00	38885.73
2776421	33.00	42052.23
2791523	35.00	57771.35
2829408	36.00	46560.60
2833154	13.00	18271.37
2833154	50.00	85032.50
2833154	19.00	35509.29
2833733	16.00	29548.80
2833733	34.00	39174.12
2833733	6.00	11243.04
2833733	9.00	14270.94
2839203	34.00	49176.92
2921282	6.00	10185.60
2921282	41.00	73501.93
2921282	37.00	47779.95
2923650	45.00	49996.35
2923650	37.00	66293.64
2929348	27.00	41916.96
3000576	15.00	17176.20
3000576	46.00	76852.66
3001090	17.00	16422.85
3001090	5.00	5470.90
3011554	8.00	14767.04
3056390	41.00	55614.45
3066439	8.00	11307.60
3072391	49.00	57289.82
3099842	10.00	14694.70
3114695	12.00	15687.96
3114695	40.00	45845.60
3127140	32.00	61403.52
3127140	46.00	80306.34
3145409	35.00	60892.30
3147972	49.00	72002.07
3147972	40.00	67389.60
3147972	45.00	56257.65
3152480	46.00	51521.84
3152481	41.00	67187.11
3168709	17.00	30203.90
3178599	1.00	1581.63
3179938	27.00	33568.56
3183844	9.00	9567.09
3187653	34.00	37060.00
3199235	41.00	46746.97
3199235	45.00	83826.45
3223526	7.00	13347.60
3258466	39.00	55280.55
3258466	8.00	8480.72
3258466	46.00	81781.56
3288832	1.00	1226.17
3298243	41.00	74776.21
3300551	35.00	48836.20
3322659	22.00	28759.28
3326151	9.00	9585.72
3327716	23.00	39508.48
3327716	7.00	9592.52
3327716	22.00	30388.60
3332645	41.00	64517.19
3332645	14.00	26738.88
3343299	22.00	33980.54
3365061	3.00	3732.51
3365061	13.00	19947.72
3365061	50.00	59306.00
3402657	49.00	90837.67
3402981	45.00	59146.65
3421092	5.00	8839.25
3421092	21.00	30503.34
3461511	4.00	6582.32
3533892	50.00	65519.50
3587013	42.00	63400.68
3595557	40.00	64106.00
3595557	3.00	4120.29
3639938	35.00	37977.45
3639938	46.00	64879.78
3696386	27.00	35000.64
3716033	13.00	20520.50
3716613	12.00	13680.60
3716613	43.00	62458.36
3716613	7.00	11988.69
3732226	11.00	21636.89
3827557	25.00	47895.25
3879842	49.00	52871.98
3894467	48.00	77649.60
3894467	19.00	32942.20
3894467	34.00	37403.40
3894467	49.00	68810.70
3894467	45.00	46620.00
3936705	35.00	60644.50
3936705	4.00	6157.76
3948066	47.00	65540.56
3948612	13.00	15889.25
3953217	26.00	31047.90
3975111	6.00	10192.02
3975111	13.00	13169.26
3986662	25.00	37236.25
3986662	8.00	9898.24
3994565	6.00	9819.30
3994565	11.00	22571.78
3994565	34.00	37094.34
3994565	12.00	16324.20
2740962	42.00	65501.10
2755585	9.00	12027.24
2755585	33.00	56090.10
2757025	2.00	2740.64
2764999	11.00	15361.28
2773314	31.00	54119.49
2773314	50.00	67669.50
2781991	44.00	91695.56
2781991	10.00	18028.20
2819811	23.00	35802.95
2819811	34.00	35738.76
2819811	17.00	28657.41
2837575	46.00	72754.52
2837575	38.00	46101.60
2845923	8.00	13693.76
2845923	40.00	66229.20
2845923	21.00	31321.29
2852358	45.00	91843.65
2866533	30.00	38377.50
2872931	20.00	32751.00
2913287	31.00	56321.42
2913287	38.00	56259.00
2973216	24.00	23377.20
2973216	22.00	40168.92
2976513	31.00	60882.45
2976513	45.00	68604.75
2990692	50.00	95295.00
2990692	32.00	63102.08
3044487	6.00	9362.94
3044487	17.00	27142.20
3049024	7.00	7735.91
3049024	12.00	19037.88
3064711	35.00	58820.30
3079233	44.00	45497.32
3081158	33.00	60843.75
3081158	29.00	35790.35
3081158	16.00	31662.88
3094787	6.00	8174.40
3098180	32.00	42349.44
3101668	48.00	61545.12
3106599	12.00	13730.40
3135873	12.00	15315.48
3178624	8.00	9961.92
3178624	26.00	46558.20
3180263	36.00	68503.32
3188646	41.00	72806.57
3214592	9.00	12315.42
3215364	1.00	1907.80
3229862	3.00	4792.89
3229862	8.00	12396.16
3254659	9.00	9901.17
3265895	9.00	10459.80
3265895	24.00	38175.36
3279749	19.00	24761.75
3279749	5.00	8048.20
3279749	39.00	57310.11
3279749	42.00	84122.22
3312357	30.00	47899.20
3354726	39.00	70932.03
3356007	14.00	17263.96
3356007	22.00	39728.48
3364579	34.00	49248.66
3364579	8.00	9850.48
3412582	31.00	52781.22
3419044	19.00	27253.03
3425540	32.00	39239.36
3426912	36.00	68504.76
3433830	3.00	4642.44
3433830	20.00	27608.60
3436452	21.00	30102.03
3437537	3.00	3159.21
3455847	1.00	1492.58
3461989	36.00	40722.48
3462848	11.00	19633.02
3462848	25.00	36788.00
3462848	5.00	6786.50
3468513	2.00	3303.48
3468513	13.00	17789.59
3505252	6.00	6084.30
3505252	16.00	23142.08
3505252	3.00	5050.80
3555363	14.00	24033.52
3555363	46.00	60922.86
3590918	5.00	6136.30
3590918	13.00	17984.85
3593953	11.00	16847.49
3593953	31.00	33950.89
3607655	9.00	12756.51
3621442	48.00	80484.96
3630305	38.00	66378.78
3706978	15.00	21801.90
3721155	11.00	12750.65
3739303	15.00	20916.45
3772769	7.00	12962.32
3804359	25.00	49624.25
3814756	45.00	81213.30
3814756	5.00	6421.85
3814756	18.00	18432.00
3814756	36.00	69910.56
3819910	9.00	12693.60
3819910	34.00	58915.54
3832480	3.00	5738.64
3832480	18.00	25261.02
3832480	41.00	48301.69
3832480	24.00	42691.68
3874695	3.00	3759.45
3884741	22.00	33827.42
3894913	10.00	10981.10
3906567	50.00	68670.00
3906567	21.00	22934.31
3906567	40.00	63985.60
3926852	45.00	79687.80
3926852	20.00	40139.00
3949155	41.00	61971.09
3949155	25.00	43518.75
3949155	35.00	59631.95
3959590	41.00	71658.16
3965959	5.00	6270.85
3971907	32.00	55863.04
180774	47.00	82288.07
180774	10.00	19288.80
180774	35.00	55390.30
189762	16.00	20964.64
193378	10.00	19729.00
193378	43.00	57592.05
236545	17.00	30800.94
236545	48.00	55977.60
248737	24.00	29019.12
248737	9.00	8649.00
248737	21.00	28422.03
268960	29.00	30422.16
268960	5.00	7302.55
315105	38.00	50098.44
315105	28.00	35372.68
315105	47.00	56078.52
315493	46.00	89834.78
320480	48.00	88502.40
320480	27.00	53567.19
322055	34.00	60378.56
334182	3.00	3504.60
335108	19.00	20425.76
374304	2.00	2850.74
386594	32.00	38086.08
386594	46.00	54380.28
386594	21.00	28860.30
396928	6.00	9536.94
396928	37.00	63001.38
405988	45.00	53014.05
405988	18.00	25569.18
405988	32.00	33153.28
405988	45.00	80674.20
432484	38.00	62538.12
438247	48.00	60060.48
440448	32.00	55385.60
454054	14.00	17923.22
471075	6.00	9669.36
476166	47.00	90706.24
476166	29.00	38523.02
544129	31.00	45739.57
545313	13.00	21354.19
545313	2.00	3733.80
559360	40.00	40921.60
583207	21.00	33611.76
583207	50.00	81185.00
603587	13.00	22563.32
608132	21.00	35629.86
608132	31.00	31961.62
611909	37.00	51519.17
618982	12.00	20383.56
638625	22.00	43404.68
657988	41.00	55693.99
