l_orderkey	l_linenumber	l_quantity
2096544	7	31.00
2098726	4	46.00
2103335	2	23.00
2103335	5	46.00
2118403	2	21.00
2121218	2	9.00
2121218	4	37.00
2121218	5	11.00
2128357	5	21.00
2131845	6	16.00
2157539	4	27.00
2158532	5	28.00
2160195	1	39.00
2160195	2	26.00
2162082	3	6.00
2171142	1	18.00
2171682	1	15.00
2173447	2	36.00
2173447	4	10.00
2175682	1	29.00
2175682	6	11.00
2186818	1	33.00
2188416	1	12.00
2202752	2	48.00
2635655	2	47.00
2635655	3	40.00
2635655	4	2.00
2669571	1	5.00
2669571	2	49.00
2678720	3	34.00
2682343	4	3.00
2684487	1	8.00
2728163	5	23.00
2736865	4	48.00
2775362	1	24.00
2775362	3	40.00
2811847	3	14.00
2820197	2	20.00
2832966	1	18.00
2832966	2	23.00
2842599	1	48.00
2853697	3	10.00
2853697	4	12.00
2854273	3	23.00
2856772	3	20.00
2858370	5	20.00
2862373	1	12.00
2885638	2	33.00
2887361	2	17.00
2891394	3	50.00
2891394	4	49.00
2895139	6	41.00
2910436	1	13.00
2910436	2	5.00
2910436	4	12.00
2910436	6	2.00
2913221	1	2.00
2920391	2	1.00
2924262	1	18.00
2924262	3	3.00
2924262	5	2.00
2926562	4	14.00
2936679	3	33.00
2939782	2	49.00
2939782	5	39.00
2950499	1	24.00
2950499	3	47.00
2989413	4	35.00
2995041	3	23.00
2998149	1	43.00
2998149	2	49.00
2998149	3	23.00
2999651	1	10.00
2999651	4	7.00
3022821	1	11.00
3022821	5	28.00
3039174	4	3.00
3039174	6	45.00
3068384	2	33.00
3087874	5	42.00
3094563	4	1.00
3095169	3	21.00
3095169	5	4.00
3105219	5	29.00
3123201	1	44.00
3123201	2	33.00
3123201	4	19.00
3123808	1	23.00
3126693	2	48.00
3126693	3	42.00
3126693	4	29.00
3131588	2	32.00
3143142	6	27.00
3164418	3	12.00
3164418	7	25.00
3179973	4	36.00
3185380	1	49.00
3206148	1	9.00
3206148	4	1.00
3225764	2	13.00
3225764	3	45.00
3225764	4	9.00
3238691	2	5.00
3260037	2	27.00
3262753	2	8.00
3267366	2	20.00
2226656	1	1.00
2236775	1	7.00
2248131	2	50.00
2248131	3	45.00
2248131	5	2.00
2292128	1	30.00
2292128	5	13.00
2305408	2	28.00
2305408	4	33.00
2305408	5	50.00
2307494	1	31.00
2307494	4	10.00
2335553	2	31.00
2335553	4	38.00
2335553	5	35.00
2342022	4	38.00
2350434	3	3.00
2356419	1	31.00
2359943	1	28.00
2360036	1	47.00
2360036	2	13.00
2360036	3	35.00
2360036	4	24.00
2360036	5	38.00
2362848	5	47.00
2368231	1	23.00
2368231	2	32.00
2386467	1	41.00
2410179	4	38.00
2420000	1	40.00
2420000	4	39.00
2420000	5	10.00
2427525	1	26.00
2427525	2	3.00
2427525	5	36.00
2427525	7	40.00
2440480	3	11.00
2440480	4	18.00
2456160	3	25.00
2470944	6	9.00
2470944	7	17.00
2485216	4	43.00
2485216	5	6.00
2485216	6	8.00
2487299	1	12.00
2487299	2	27.00
2487299	3	40.00
2487299	7	2.00
2490979	2	3.00
2493380	2	16.00
2493380	3	5.00
2493380	4	14.00
2494149	2	47.00
2494149	3	12.00
2497056	1	16.00
2509155	2	40.00
2512545	3	24.00
2546533	2	27.00
2547396	4	35.00
2554437	5	13.00
2563076	3	13.00
2572711	4	34.00
2583781	1	29.00
2593249	2	16.00
2593249	3	4.00
2593249	6	47.00
2602208	1	34.00
2602208	2	49.00
2602208	3	43.00
2609572	3	35.00
2622976	1	38.00
2624800	2	49.00
2624800	4	9.00
2624800	7	40.00
2634625	3	22.00
2634625	6	9.00
2662689	7	48.00
2663072	2	10.00
2670502	1	45.00
2685059	2	38.00
2685059	3	43.00
2685059	4	3.00
2685059	6	24.00
2689568	1	29.00
2698115	1	41.00
2700546	2	16.00
2709863	2	28.00
2716517	2	46.00
2720773	3	18.00
2720773	4	39.00
2720773	5	14.00
2720773	6	1.00
2720773	7	34.00
2750279	1	26.00
2753350	4	41.00
2808611	4	29.00
2809031	1	4.00
2812131	1	22.00
2812131	2	28.00
2812131	3	19.00
2813829	6	23.00
2813829	7	44.00
2814500	2	23.00
2814500	3	10.00
2827077	2	24.00
2827077	4	45.00
2831522	6	40.00
2833600	1	17.00
2847041	1	11.00
2847041	2	13.00
2847428	3	22.00
2847428	5	33.00
2859398	2	24.00
2865859	1	35.00
2868676	4	49.00
2871682	3	47.00
2871682	6	23.00
2905505	4	17.00
2945665	6	5.00
2948770	1	7.00
2948770	4	26.00
2959843	1	48.00
2999622	1	21.00
2999622	2	41.00
3019169	2	8.00
3019169	5	36.00
3019812	1	28.00
3035297	2	17.00
3041188	6	35.00
3044032	1	13.00
3044032	3	28.00
3044032	5	35.00
3066081	2	3.00
3066081	6	28.00
3090848	5	42.00
3090848	6	25.00
3094592	5	22.00
3116034	1	39.00
3118118	4	13.00
3118118	6	15.00
3119521	1	1.00
3124832	3	40.00
3142048	3	7.00
3159648	1	17.00
3159648	4	19.00
3164485	1	11.00
3164485	3	50.00
3177383	3	44.00
3189188	7	43.00
3193248	2	34.00
3193248	5	23.00
3201924	3	40.00
3202627	1	44.00
3230469	3	24.00
3234656	1	11.00
3234656	3	38.00
3286244	1	9.00
3291909	5	20.00
3298242	2	41.00
3298242	5	26.00
3323138	7	7.00
3329857	2	13.00
3336775	1	32.00
3336775	2	20.00
3347015	1	15.00
3347015	3	36.00
3347015	5	10.00
3347042	4	50.00
3386886	3	17.00
3386886	5	20.00
3390406	2	31.00
3401094	3	48.00
3416711	3	27.00
3416774	3	39.00
3416774	5	34.00
3416774	7	23.00
3424257	3	33.00
3433920	1	42.00
3434594	2	3.00
3439715	1	46.00
3470469	1	9.00
3470469	2	46.00
3471715	1	5.00
3473249	5	39.00
3477603	1	48.00
3480546	1	13.00
3484128	3	25.00
3497858	2	47.00
3497858	4	7.00
3508134	2	14.00
3511300	4	10.00
3511300	5	1.00
3515555	1	42.00
3515555	2	33.00
3515555	3	40.00
3515972	1	40.00
4382212	1	13.00
4382212	4	16.00
4391266	1	18.00
4391266	5	4.00
4393184	3	7.00
4409987	1	27.00
4416740	3	11.00
4420647	3	3.00
4431938	2	33.00
4431938	3	28.00
4440645	1	10.00
4443616	1	50.00
4456065	1	27.00
4456065	3	31.00
4468480	2	9.00
4505415	2	33.00
4505415	4	5.00
4520196	5	29.00
4520196	7	28.00
4543392	2	34.00
4548002	2	15.00
4553377	2	18.00
4567367	1	18.00
4568677	1	44.00
4568677	2	15.00
4582951	2	29.00
4585479	6	10.00
4599718	1	49.00
4599718	2	42.00
4599718	3	8.00
4653414	4	37.00
4658791	1	40.00
4658791	5	47.00
4672996	3	50.00
4680708	1	8.00
4680708	3	11.00
4698177	5	19.00
4698177	7	10.00
4704037	1	15.00
4704037	2	48.00
4704037	4	37.00
4704037	5	5.00
4705921	1	1.00
4705921	3	37.00
4705921	4	2.00
4720609	1	1.00
4721121	1	40.00
4724485	3	26.00
4754662	7	30.00
4763040	4	39.00
4764547	4	31.00
4764547	6	45.00
4764547	7	6.00
4781509	3	39.00
4781509	5	39.00
4781509	6	47.00
4791910	1	49.00
4791910	2	3.00
4791910	3	38.00
4791910	5	27.00
4791910	6	45.00
4802688	5	38.00
4803332	4	24.00
4811235	1	45.00
4811235	2	20.00
4812708	1	31.00
4815809	1	42.00
4815809	4	37.00
4815809	6	50.00
4827814	4	30.00
4827814	5	32.00
4839942	4	3.00
4855074	2	39.00
4866245	1	29.00
4866245	2	12.00
4874855	1	50.00
4874855	3	41.00
4874855	7	23.00
4891650	2	9.00
4891650	5	35.00
4895908	3	48.00
4895908	4	18.00
4903268	1	50.00
4903268	3	44.00
4903493	6	43.00
4903493	7	49.00
4927301	3	50.00
4927301	4	22.00
4927301	5	21.00
4929764	1	21.00
4929764	6	50.00
4947207	2	9.00
4950375	1	27.00
4969666	3	8.00
4971457	7	17.00
1411072	1	50.00
1411072	2	6.00
1432998	1	18.00
1463746	2	15.00
1481636	2	25.00
1481636	4	39.00
1494304	3	25.00
1494304	5	28.00
1521350	5	7.00
1521350	7	50.00
1537696	2	28.00
1537696	4	19.00
1537696	6	31.00
1550053	1	43.00
1569955	1	7.00
1569955	4	38.00
1584161	5	28.00
1584161	6	44.00
1584161	7	31.00
1608613	4	43.00
1611878	3	34.00
1626785	1	10.00
1666662	1	34.00
1669603	6	33.00
1684100	1	15.00
1686528	2	34.00
1686630	1	1.00
1727360	1	36.00
1728544	4	32.00
1733287	3	9.00
1786369	2	5.00
1786369	5	8.00
1804486	2	39.00
1804486	3	17.00
1806821	4	27.00
1806821	5	5.00
1823910	6	6.00
1834753	1	34.00
1834753	2	29.00
1834753	3	18.00
1834753	4	6.00
1866564	2	37.00
1875463	3	27.00
1902950	1	8.00
1928771	3	7.00
1950661	1	11.00
1953379	5	34.00
1973158	2	6.00
1988322	1	21.00
1991008	2	41.00
2006624	4	14.00
3545637	4	46.00
3564195	6	16.00
3566470	1	43.00
3568065	1	45.00
3573569	4	40.00
3593059	5	3.00
3609124	3	10.00
3631875	2	42.00
3638851	5	45.00
3638851	6	8.00
3642117	1	37.00
3642117	4	20.00
3644455	1	7.00
3683361	2	21.00
3683361	3	50.00
3683361	4	32.00
3685412	1	21.00
3685412	4	7.00
3685412	5	11.00
3685671	5	21.00
3688706	1	39.00
3688706	2	39.00
3701505	2	4.00
3701505	3	16.00
3704803	1	24.00
3743556	1	14.00
3743556	3	47.00
3743556	5	35.00
3743556	6	12.00
3746791	2	37.00
3746791	3	49.00
3789158	1	48.00
3789158	3	38.00
3828743	3	10.00
3831462	1	27.00
3831462	6	33.00
3837191	1	18.00
3837191	5	28.00
3846625	1	42.00
3846625	6	15.00
3854720	7	19.00
3874691	2	33.00
3889543	2	15.00
3889543	3	36.00
3917376	5	23.00
3918151	2	14.00
3918151	4	24.00
3926787	2	27.00
3934247	3	49.00
3938053	4	8.00
3940897	1	3.00
3944195	1	11.00
3944195	4	39.00
3944195	6	50.00
3955714	1	9.00
3960131	5	19.00
3985734	2	9.00
3986594	6	8.00
4019712	1	45.00
4029476	4	44.00
4034561	3	36.00
4063171	1	17.00
4098211	2	33.00
4109541	2	21.00
4109541	7	9.00
4110948	2	38.00
4110948	4	9.00
4110948	5	24.00
4142946	5	24.00
4158885	1	40.00
4158885	6	40.00
4163239	3	37.00
4163239	4	7.00
4176256	2	9.00
4176256	3	12.00
4176256	4	9.00
4176256	5	42.00
4176256	6	47.00
4185858	4	7.00
4185858	6	48.00
2038117	3	48.00
2056775	6	12.00
2057413	3	34.00
2057413	4	12.00
2059367	1	25.00
2068166	1	42.00
2080195	2	9.00
2080195	6	49.00
2099943	1	12.00
2116805	6	30.00
2127169	1	20.00
2127169	3	41.00
2127169	4	5.00
2136805	1	30.00
2146691	1	30.00
2146691	4	8.00
2154053	2	36.00
2154053	3	45.00
2154053	5	1.00
2154053	6	3.00
2173505	1	14.00
2173505	2	13.00
2173505	3	3.00
2226503	2	26.00
2243781	6	47.00
2254628	2	20.00
2257571	2	12.00
2257571	4	1.00
2307879	1	35.00
2311328	1	37.00
2334720	7	44.00
2341157	4	40.00
2341157	6	50.00
2371430	3	23.00
2371747	2	6.00
2374884	3	28.00
2394977	1	37.00
2394977	3	35.00
2396803	2	27.00
2396803	4	5.00
2413990	2	4.00
2416960	6	14.00
2445281	1	27.00
2448419	1	24.00
2448419	4	50.00
2480967	1	11.00
2491937	3	42.00
2493831	1	48.00
2501219	6	21.00
2503011	1	12.00
2570854	2	49.00
2570854	4	10.00
2570854	5	36.00
2570854	7	33.00
2614567	2	22.00
2614567	4	17.00
2614567	6	25.00
2621573	2	13.00
2628420	1	18.00
2628420	2	32.00
2643426	3	28.00
2643426	5	45.00
2651844	1	13.00
2651844	4	21.00
2657698	4	19.00
2668230	4	15.00
745377	1	40.00
745377	3	42.00
745377	6	31.00
745377	7	19.00
746210	6	38.00
759940	5	30.00
760838	4	47.00
769956	2	20.00
769956	3	11.00
769956	4	14.00
775363	1	14.00
775363	4	29.00
775363	5	44.00
792900	3	32.00
803877	2	31.00
806436	2	30.00
806436	3	3.00
811939	1	20.00
817249	1	45.00
817249	2	33.00
817249	3	44.00
822053	2	28.00
822053	5	45.00
822374	1	50.00
833989	1	12.00
833989	3	50.00
840423	1	48.00
840423	3	46.00
840423	4	40.00
840423	6	41.00
840423	7	24.00
851011	5	10.00
851011	6	23.00
854821	3	21.00
894630	1	4.00
894630	3	33.00
905633	2	46.00
912357	1	3.00
939907	5	15.00
957223	2	5.00
967367	4	28.00
977029	6	42.00
978338	2	42.00
978338	7	18.00
978656	4	10.00
978656	6	23.00
1008069	1	30.00
1008069	2	33.00
1008069	4	47.00
1008993	5	26.00
1009888	2	14.00
1040229	4	31.00
1041570	2	5.00
1053890	2	26.00
1053890	3	16.00
1053890	5	6.00
1089350	1	17.00
1091556	1	21.00
1098851	1	20.00
1098851	2	45.00
1103521	3	50.00
1103525	1	36.00
1104038	3	46.00
1137926	4	24.00
1212192	5	30.00
1212192	6	25.00
1212192	7	17.00
1216773	1	11.00
1216773	2	33.00
1222180	3	50.00
1222180	6	32.00
1233862	3	46.00
1289957	1	15.00
1290499	3	18.00
1290499	5	32.00
1303333	3	36.00
1303333	4	46.00
1310882	1	16.00
1310882	2	5.00
1310882	5	31.00
1313637	3	45.00
1326117	1	22.00
1326117	2	12.00
1326117	3	44.00
1326117	5	16.00
2371719	3	41.00
2371719	4	22.00
2371719	5	13.00
2386467	3	17.00
2386467	5	30.00
2387846	2	1.00
2387846	3	45.00
2393250	4	43.00
2397793	1	49.00
2424833	3	44.00
2446597	1	42.00
2456066	2	23.00
2456160	2	16.00
2464832	1	17.00
2492773	2	18.00
2492773	3	25.00
2513218	1	23.00
2523620	5	49.00
2530048	4	10.00
2534822	3	3.00
2538276	1	8.00
2540229	2	21.00
2540229	5	41.00
2541217	4	49.00
2546533	4	14.00
2546533	5	14.00
2554437	3	23.00
2555493	1	3.00
2599525	2	8.00
2599525	4	41.00
2634625	1	11.00
2634625	4	39.00
2642785	2	16.00
2642785	3	47.00
2642785	5	23.00
2658596	4	29.00
2663111	6	42.00
2667399	4	50.00
2673571	1	14.00
2675398	1	8.00
2684131	1	19.00
2702176	4	11.00
2709863	1	42.00
2720423	1	26.00
2722529	1	8.00
2722529	2	20.00
2725668	1	17.00
2725668	5	36.00
2725668	6	39.00
2733154	2	24.00
2733154	3	41.00
2733154	7	15.00
2747429	4	21.00
2753350	1	17.00
2753350	2	11.00
2757123	2	13.00
2775654	1	6.00
2818886	2	1.00
2818886	3	14.00
2823846	4	7.00
2826880	5	27.00
2827077	3	33.00
2903715	2	36.00
2905505	1	22.00
2905505	3	49.00
2929219	1	42.00
2936996	5	5.00
2955971	5	5.00
2959843	5	28.00
2970918	1	48.00
2980608	2	6.00
2982851	1	5.00
2982851	4	20.00
3000967	2	5.00
4229603	2	14.00
4235428	2	25.00
4266630	5	7.00
4267392	4	40.00
4280518	6	35.00
4328998	2	7.00
4328998	5	39.00
4328998	6	47.00
4328998	7	32.00
4350214	1	28.00
4356577	1	11.00
4356577	2	35.00
4356577	5	4.00
4356577	7	5.00
4357094	2	5.00
4369569	3	43.00
4376901	2	42.00
4376901	3	48.00
4376901	4	48.00
4399876	2	47.00
4399876	3	30.00
4399876	5	30.00
4405795	3	8.00
4425414	1	8.00
4425414	3	33.00
4425414	4	2.00
4434919	1	4.00
4436902	1	33.00
4437381	3	10.00
4443623	1	18.00
4443623	2	10.00
4443623	3	36.00
4443623	5	18.00
4443623	6	47.00
4462470	1	13.00
4462470	5	47.00
4497154	1	5.00
4497154	5	16.00
4497154	6	46.00
4533504	3	3.00
4536130	1	11.00
4557189	5	30.00
4561703	1	42.00
4572293	1	12.00
4572293	2	50.00
4572293	6	50.00
4577734	4	23.00
4596514	1	17.00
4596514	4	35.00
4602340	1	39.00
4602340	2	22.00
4611713	2	19.00
4616354	1	20.00
4616354	2	34.00
4638048	3	50.00
4663783	3	50.00
4671042	1	34.00
4681093	1	14.00
4683591	1	29.00
4683591	3	36.00
4686787	4	19.00
4704291	2	15.00
4756551	3	6.00
4764293	1	37.00
4775588	1	31.00
4775588	6	21.00
4783267	1	48.00
4788421	1	35.00
4788421	2	16.00
4788421	3	24.00
4788421	4	16.00
4788421	5	13.00
4808166	2	3.00
4808166	3	12.00
4809541	1	3.00
4809541	2	27.00
4809541	4	12.00
4809797	1	49.00
4809797	2	20.00
4810978	2	36.00
4810978	5	23.00
4866048	1	27.00
4871808	5	28.00
1339748	1	15.00
1352738	1	24.00
1354849	3	16.00
1354849	4	5.00
1359207	2	48.00
1359207	4	36.00
1371264	3	36.00
1371264	4	4.00
1371264	5	7.00
1372770	3	41.00
1392933	5	23.00
1392933	7	2.00
1398145	3	3.00
1398145	5	8.00
1398145	6	25.00
1403298	3	41.00
1409408	6	22.00
1410690	4	7.00
1410690	5	45.00
1410690	6	38.00
1420738	2	26.00
1420738	5	24.00
1420738	7	8.00
1429730	5	8.00
1433602	2	31.00
1433697	1	45.00
1433697	2	17.00
1433697	3	9.00
1453190	2	45.00
1453190	4	19.00
1458755	3	34.00
1463046	3	32.00
1463046	4	3.00
1467814	4	9.00
1481671	2	47.00
1493351	2	20.00
1526247	2	11.00
1536832	4	18.00
1546466	4	23.00
1548964	1	13.00
1548964	2	9.00
1548964	3	29.00
1548964	4	20.00
1556903	1	5.00
1556903	4	13.00
1565284	3	33.00
1565284	6	41.00
1565284	7	18.00
1596549	1	20.00
1619042	3	26.00
1619042	4	19.00
1627238	2	15.00
1649380	5	46.00
1649380	6	2.00
1661185	1	14.00
1683746	1	46.00
1683746	2	35.00
1683746	5	11.00
1683746	6	29.00
1701538	4	29.00
1701538	5	39.00
1701538	6	25.00
1701538	7	42.00
1709248	2	44.00
1709703	4	45.00
1710305	1	48.00
1726727	3	3.00
1727072	2	43.00
1727072	3	33.00
1746020	4	7.00
1754151	4	3.00
1762691	4	22.00
1762691	6	34.00
1762691	7	40.00
1785861	2	6.00
1785861	3	24.00
1785861	5	26.00
1798532	1	40.00
1808928	5	25.00
1820226	1	32.00
1820226	2	16.00
1820226	3	18.00
1845472	4	9.00
1847877	1	16.00
1847877	3	18.00
1847877	4	42.00
1854790	3	15.00
1869347	1	45.00
1869347	2	9.00
1884135	3	32.00
1891170	1	9.00
1925797	1	13.00
1944609	3	1.00
1946855	1	17.00
1969699	1	11.00
2705092	2	7.00
2705092	6	38.00
2757477	2	32.00
2776192	1	29.00
2777732	1	27.00
2804164	2	42.00
2804164	3	5.00
2811015	4	34.00
2811015	6	44.00
2827846	6	27.00
2839012	1	49.00
2841411	1	45.00
2841411	3	45.00
2855622	2	23.00
2888645	3	27.00
2898694	3	47.00
2916928	2	37.00
2916928	3	32.00
2916928	4	25.00
2940290	2	47.00
2942945	3	34.00
2942945	5	31.00
2942945	6	32.00
2942945	7	16.00
2959489	3	3.00
2977250	2	37.00
2977250	4	23.00
2981442	3	46.00
2981442	5	19.00
2997028	2	33.00
3001703	2	46.00
3001703	4	9.00
3025793	1	28.00
3025793	2	46.00
3025793	6	8.00
3051171	1	16.00
3051171	3	48.00
3065127	1	30.00
3073094	1	12.00
3073094	3	44.00
3087590	2	48.00
3087590	5	19.00
3087590	7	29.00
3119714	6	38.00
3120550	1	3.00
3120550	3	43.00
3126242	3	32.00
3126242	4	11.00
3128896	2	30.00
3128896	3	6.00
3128896	4	2.00
3138883	2	38.00
3138883	5	12.00
3143555	3	10.00
3154433	3	15.00
3156037	2	16.00
3156037	5	47.00
3156037	7	18.00
3175392	1	24.00
3183776	2	37.00
3183776	3	41.00
3183776	4	11.00
3185127	1	46.00
3185127	3	30.00
3185127	4	11.00
3202560	3	7.00
3202560	4	16.00
3203203	2	36.00
3209764	2	31.00
3235490	7	29.00
3255552	1	2.00
3255552	6	9.00
3261731	1	42.00
3261731	2	50.00
3264324	2	23.00
3289248	7	42.00
3306912	3	47.00
3306912	4	25.00
3307520	2	35.00
3307520	3	16.00
3010432	3	26.00
3011008	2	21.00
3011008	3	5.00
3025572	2	12.00
3032961	1	26.00
3050339	3	32.00
3060229	1	46.00
3060229	3	35.00
3060229	4	26.00
3060229	5	8.00
3060229	7	38.00
3063650	2	13.00
3063650	3	7.00
3064162	4	8.00
3071169	3	44.00
3093217	4	1.00
3093217	5	44.00
3106247	2	14.00
3116034	2	18.00
3116034	4	13.00
3122052	1	42.00
3122052	2	46.00
3143366	1	14.00
3143366	2	20.00
3143366	5	30.00
3154114	3	10.00
3156327	3	19.00
3159648	3	14.00
3159651	1	23.00
3159651	7	40.00
3165862	1	31.00
3167174	1	20.00
3167174	2	35.00
3168579	1	16.00
3171587	1	9.00
3191524	2	36.00
3199653	1	3.00
3199653	4	10.00
3199653	6	35.00
3201924	4	42.00
3211431	5	40.00
3213701	5	37.00
3221863	7	45.00
3227395	2	1.00
3227395	5	3.00
3234656	6	3.00
3263302	2	9.00
3263302	3	18.00
3263302	4	5.00
3278816	1	29.00
3280516	3	27.00
3285411	1	35.00
3286501	1	11.00
3310084	3	9.00
3323138	2	38.00
3323138	5	24.00
3323138	6	18.00
3325733	2	26.00
3325733	4	46.00
3337059	2	14.00
3338373	1	46.00
3386886	1	39.00
3386886	4	36.00
3424257	6	44.00
3434594	1	29.00
3440902	2	26.00
3484128	2	50.00
3494340	3	29.00
3503526	3	26.00
3508134	4	27.00
3508134	5	29.00
3508134	6	3.00
3511812	3	28.00
3511812	6	32.00
3512676	1	10.00
3512676	3	12.00
3546565	2	2.00
3568065	2	20.00
3580034	7	20.00
3583648	2	44.00
3583648	3	2.00
3583648	6	12.00
3583648	7	42.00
3592358	1	31.00
3604293	1	23.00
3604864	5	25.00
3611680	3	12.00
3611680	6	33.00
3620069	1	45.00
3642117	5	19.00
3644455	2	48.00
3674021	1	23.00
3674021	4	23.00
3674021	5	5.00
4884420	1	42.00
4886245	3	36.00
4895015	3	10.00
4906304	3	7.00
4910919	4	28.00
4941798	2	23.00
4974016	2	16.00
4974016	6	33.00
4984932	3	50.00
5072068	1	38.00
5072068	4	42.00
5072068	5	20.00
5093856	1	40.00
5112389	2	2.00
5121444	3	10.00
5124423	4	1.00
5166503	5	50.00
5169793	1	20.00
5169793	4	25.00
5169793	5	41.00
5169793	7	21.00
5172130	2	11.00
5174081	1	23.00
5174081	4	16.00
5174081	6	31.00
5185985	1	45.00
5185985	2	28.00
5188995	1	26.00
5193760	1	37.00
5216165	2	24.00
5227012	3	42.00
5227012	4	17.00
5227012	6	12.00
5238467	1	31.00
5238467	2	18.00
5247842	1	3.00
5268419	1	41.00
5275681	2	11.00
5300773	1	15.00
5306340	1	47.00
5335168	5	19.00
5353477	3	31.00
5358887	2	22.00
5358887	4	8.00
5368516	1	5.00
5368516	3	30.00
5368516	4	43.00
5368516	5	16.00
5382214	2	35.00
5390245	3	15.00
5401570	2	11.00
5405477	4	29.00
5414466	2	43.00
5429255	1	39.00
5457061	2	8.00
5457061	4	7.00
5463556	2	12.00
5463556	3	8.00
5466532	2	37.00
5466532	3	12.00
5466532	5	48.00
5471905	1	40.00
5471905	2	7.00
5471905	3	40.00
5486690	4	50.00
5487171	2	37.00
5495655	2	3.00
5495655	3	48.00
5505572	1	33.00
5525378	5	7.00
5528035	1	17.00
2011842	2	44.00
2011842	3	41.00
2033248	4	21.00
2034884	2	35.00
2034884	3	49.00
2034884	4	32.00
2034884	5	34.00
2040289	1	41.00
2040289	3	18.00
2040289	7	18.00
2056550	3	25.00
2091815	4	49.00
2094342	4	30.00
2094342	6	4.00
2104036	1	40.00
2104036	4	41.00
2104036	7	25.00
2113920	1	28.00
2124998	2	36.00
2124998	5	5.00
2124998	6	26.00
2174244	1	32.00
2174244	3	47.00
2195810	1	27.00
2203970	1	33.00
2203970	3	11.00
2207808	3	37.00
2211074	7	47.00
2222403	2	50.00
2222403	3	27.00
2256192	2	19.00
2315490	1	48.00
2315490	3	16.00
2315490	5	5.00
2315490	6	17.00
2322118	2	44.00
2362338	1	36.00
2362756	2	5.00
2373441	5	27.00
2373441	6	25.00
2377509	4	30.00
2385954	4	39.00
2397667	3	9.00
2397667	5	9.00
2407010	2	40.00
2414822	3	15.00
2447202	1	11.00
2454978	1	32.00
2455749	1	1.00
2455749	4	37.00
2472580	3	32.00
2486598	2	9.00
2486598	5	6.00
2504640	4	42.00
2504640	6	12.00
2505120	3	17.00
2505120	4	29.00
2513831	3	37.00
2513831	5	12.00
2523494	3	49.00
2529857	5	35.00
2571079	1	35.00
2600388	1	44.00
2600388	2	48.00
2601378	2	18.00
5538400	1	3.00
5540995	1	11.00
5540995	4	15.00
5540995	6	23.00
5554691	3	35.00
5557155	2	28.00
5557155	4	20.00
5560711	2	34.00
5560711	4	12.00
5563107	1	28.00
5572099	2	20.00
5577634	2	47.00
5577634	3	34.00
5577634	4	30.00
5587747	3	37.00
5589030	2	35.00
5595808	1	34.00
5595808	2	7.00
5597765	1	16.00
5608359	1	13.00
5608359	2	38.00
5608359	4	36.00
5608869	1	12.00
5608869	4	46.00
5642532	1	30.00
5672928	3	49.00
5672928	6	7.00
5675106	3	19.00
5678561	1	19.00
5678561	5	42.00
5706693	2	2.00
5706693	3	17.00
5706693	6	39.00
5709121	1	14.00
5744577	1	27.00
5744577	3	5.00
5782436	2	34.00
5782436	4	27.00
5789540	2	21.00
5789540	4	48.00
5789540	5	35.00
5791524	4	23.00
5794178	2	37.00
5794178	6	42.00
5795653	1	28.00
5795653	4	40.00
5799137	4	36.00
5821604	3	3.00
5832519	5	1.00
5832519	6	31.00
5852133	2	46.00
5852133	5	41.00
5854528	2	3.00
5854528	4	11.00
5870176	3	47.00
5876613	2	16.00
5876613	3	50.00
5876613	4	30.00
5884483	3	4.00
5908676	4	37.00
5923143	1	42.00
5923143	2	39.00
5923143	4	24.00
5923143	5	3.00
5923143	6	11.00
5942949	1	41.00
5948640	1	20.00
5948640	2	39.00
5948640	3	19.00
5949540	1	31.00
5959110	1	49.00
5975365	1	4.00
5975365	4	48.00
5983238	3	22.00
5989255	3	4.00
5989255	5	6.00
5989255	6	42.00
5989255	7	26.00
17862	3	13.00
17862	4	7.00
26407	5	5.00
26407	6	14.00
52673	1	49.00
57767	2	14.00
73538	2	10.00
73538	4	25.00
74055	1	34.00
74055	2	8.00
74055	4	50.00
74055	5	42.00
76065	1	19.00
104707	2	21.00
104707	5	2.00
115589	1	37.00
115589	4	9.00
118720	7	24.00
126500	2	20.00
129953	4	26.00
134752	1	13.00
134752	4	49.00
134852	1	42.00
134852	4	32.00
139939	5	36.00
140963	1	42.00
140963	3	33.00
151367	2	5.00
161923	1	20.00
161923	2	3.00
164711	3	38.00
164711	4	38.00
3699232	5	15.00
3700513	1	18.00
3701505	4	17.00
3728935	2	22.00
3745409	2	35.00
3747716	2	39.00
3762851	1	35.00
3762851	6	12.00
3782401	1	38.00
3782401	4	43.00
3784608	3	41.00
3784608	4	28.00
3800900	4	11.00
3800900	5	42.00
3800900	6	26.00
3831462	3	46.00
3831462	4	19.00
3831462	7	28.00
3832677	2	1.00
3865029	2	11.00
3903267	1	24.00
3913474	3	25.00
3921860	5	5.00
3933121	1	13.00
3933121	4	36.00
3936837	1	36.00
3938053	3	33.00
3942656	5	50.00
3950757	4	38.00
3951394	5	36.00
3963270	2	11.00
3968007	4	33.00
3983302	4	9.00
3987107	5	16.00
4007361	5	3.00
4017477	1	49.00
4020549	3	42.00
4063078	3	35.00
4089383	1	29.00
4095490	3	48.00
4097287	1	47.00
4102562	4	26.00
4124192	4	12.00
4130403	5	31.00
4151874	5	31.00
4152450	5	38.00
4152450	6	21.00
4156230	1	25.00
4161248	4	33.00
4232513	1	39.00
4232513	2	23.00
4232513	4	23.00
4233701	5	33.00
4239042	5	8.00
