l_orderkey	l_linenumber	l_quantity
5335524	3	28.00
5335909	4	22.00
5335909	5	45.00
5337703	1	6.00
5338784	5	25.00
5342567	3	40.00
5342567	4	31.00
5342567	5	18.00
5349156	4	33.00
5358951	1	35.00
5360099	2	46.00
5360099	3	20.00
5360099	5	43.00
5361600	1	34.00
5364609	2	8.00
5365025	5	10.00
5366496	3	25.00
5377127	2	28.00
5378470	1	12.00
5379269	1	21.00
5391457	2	24.00
5392320	5	36.00
5394816	2	29.00
5394816	5	19.00
5394816	6	42.00
5395138	2	3.00
5395138	4	2.00
5395747	5	1.00
5396547	1	29.00
5396547	6	50.00
5400834	4	47.00
5401633	3	29.00
5409061	6	49.00
5417702	4	49.00
5417702	5	22.00
5418631	1	30.00
5418631	2	12.00
5418631	7	41.00
5419458	5	4.00
5422433	2	35.00
5422433	4	21.00
5424675	3	49.00
5424675	4	17.00
5427136	1	41.00
5427392	3	45.00
5430533	6	15.00
5431111	1	40.00
5431111	6	25.00
5436097	3	48.00
5436097	4	41.00
5438756	1	6.00
5441861	2	17.00
5441861	4	42.00
5442535	2	11.00
5443527	1	2.00
5443527	2	24.00
5447715	1	10.00
5447715	3	23.00
5447715	4	17.00
5448199	3	2.00
5448546	2	43.00
5454182	5	5.00
5461443	2	40.00
5462273	1	34.00
5462273	2	14.00
5462595	1	3.00
5462595	3	31.00
5464486	3	1.00
5464486	4	17.00
5464486	6	22.00
5464486	7	44.00
5466534	1	42.00
5470274	1	3.00
5473952	2	28.00
5474023	3	25.00
5478214	1	37.00
5479296	1	11.00
5479748	1	23.00
5479748	3	13.00
5481092	1	3.00
5481092	2	38.00
5481092	3	48.00
5481092	6	7.00
5491968	1	21.00
5492001	2	40.00
5497092	2	37.00
5497092	6	46.00
5506310	1	1.00
5506562	1	49.00
5506562	2	44.00
5506562	6	23.00
5510821	1	3.00
5511811	1	10.00
5511811	2	23.00
5516326	1	35.00
5516326	4	27.00
5516608	1	14.00
5516608	2	35.00
5516608	4	43.00
5517443	5	18.00
5517443	6	42.00
5518273	4	5.00
5518273	6	21.00
5518404	1	28.00
5526017	1	8.00
5526849	2	14.00
5527074	2	38.00
5542596	3	39.00
5548161	4	31.00
5548225	1	49.00
5550049	6	48.00
5550850	4	40.00
5550916	1	33.00
5552164	4	39.00
5552164	6	6.00
5555011	2	6.00
5555011	4	50.00
5555397	1	34.00
5555397	3	16.00
5564678	3	14.00
5569927	1	16.00
5569927	4	24.00
5569927	7	26.00
5578144	1	21.00
5578144	3	41.00
5581760	2	39.00
5586727	3	17.00
5587394	1	22.00
5587394	3	11.00
5587394	5	45.00
5587394	7	1.00
5587942	3	25.00
5597187	2	41.00
5601027	5	14.00
5602723	1	49.00
5602723	2	40.00
5603425	4	24.00
5603425	5	3.00
5603425	6	3.00
5607461	2	8.00
5608295	2	10.00
5608897	4	10.00
5608897	5	50.00
5609155	2	28.00
5610086	1	3.00
5611522	1	43.00
5611522	6	36.00
5613472	3	48.00
5613795	1	39.00
5615749	1	47.00
5615749	3	5.00
5615749	4	43.00
5619940	3	45.00
5619940	4	9.00
5621700	2	50.00
5621700	5	31.00
5623620	5	31.00
5627814	1	2.00
5627814	2	19.00
5628929	6	34.00
5629666	4	32.00
5637541	2	22.00
5638945	2	21.00
5641731	4	46.00
5641731	5	49.00
5643012	1	10.00
5645926	5	39.00
5645926	7	7.00
5649383	1	39.00
5649383	4	27.00
5649383	6	8.00
5650368	6	43.00
5651779	2	32.00
5651779	4	28.00
5651779	5	50.00
5655393	2	36.00
5655393	3	28.00
5661728	3	37.00
5661728	5	2.00
5661728	6	27.00
5661991	1	37.00
5663943	2	47.00
5663943	3	9.00
5667719	1	11.00
5668902	2	47.00
5668902	3	15.00
5674337	5	23.00
5676448	2	9.00
5683527	5	29.00
5687843	1	3.00
5687843	4	22.00
5688356	1	6.00
5688356	5	17.00
5693763	4	34.00
5700929	1	46.00
5700929	5	14.00
5708608	1	2.00
5708608	3	5.00
5711648	1	22.00
5711648	2	29.00
5718241	2	26.00
5718434	1	13.00
5722471	1	21.00
5722471	5	27.00
5724839	5	46.00
5727297	3	5.00
5729248	2	21.00
5730787	2	46.00
5739905	4	44.00
5740355	5	23.00
5741539	2	48.00
5741539	4	37.00
5749700	6	34.00
5751777	1	23.00
5751777	3	29.00
5754723	1	44.00
5754723	6	36.00
5757472	1	2.00
5757472	2	26.00
5757472	6	45.00
5761411	1	23.00
5763873	3	5.00
5764293	4	17.00
5769379	1	2.00
5769379	6	22.00
5769379	7	6.00
5769953	4	44.00
5771559	3	36.00
5771651	4	36.00
5778661	1	30.00
5778661	5	28.00
5784327	4	23.00
5785575	4	38.00
5785888	2	13.00
5790119	2	47.00
5792518	1	3.00
5793632	6	30.00
5793923	1	48.00
5794243	2	17.00
5802148	4	47.00
5805767	5	17.00
5808003	3	45.00
5809605	1	11.00
5810787	1	12.00
5810787	2	49.00
5812068	3	24.00
5821250	2	28.00
5821250	3	5.00
5821250	4	6.00
5821250	5	33.00
5821250	6	6.00
5822912	3	23.00
5822912	6	43.00
5823623	1	9.00
5823781	2	8.00
5823781	4	43.00
5823815	4	28.00
5823815	6	17.00
5826818	2	13.00
5827140	2	21.00
5827841	2	18.00
5832135	2	10.00
5837858	3	15.00
5840518	2	3.00
5840518	5	22.00
5840518	7	13.00
5841089	2	19.00
5842661	1	36.00
5844132	4	14.00
5844353	5	11.00
5845475	2	4.00
5845475	3	10.00
5845475	4	46.00
5845540	4	37.00
5847076	5	23.00
5848322	2	10.00
5855493	3	44.00
5859201	1	26.00
5859715	1	30.00
5860006	1	24.00
5863558	2	36.00
5863558	3	15.00
5863558	4	19.00
5871494	1	41.00
5873318	1	14.00
5873569	1	34.00
5873569	3	31.00
5874469	4	42.00
5874469	7	25.00
4158659	1	44.00
4165094	1	21.00
4165094	3	35.00
4165159	1	18.00
4165159	2	22.00
4165159	5	30.00
4167680	1	26.00
4167680	5	47.00
4170402	1	27.00
4170402	3	18.00
4172546	2	34.00
4172546	3	50.00
4172546	5	26.00
4174883	3	10.00
4183588	2	13.00
4183588	4	32.00
4185702	2	45.00
4188704	1	20.00
4188704	2	18.00
4189760	1	49.00
4193925	2	4.00
4196356	1	11.00
4197312	1	10.00
4203687	1	5.00
4216512	1	5.00
4216740	6	28.00
4232513	6	10.00
4233701	2	17.00
4233701	4	1.00
4234244	3	48.00
4239457	2	17.00
4245990	4	26.00
4246662	3	4.00
4246662	5	27.00
4246752	3	8.00
4246819	1	25.00
4246819	3	6.00
4250945	1	34.00
4254821	1	12.00
4259137	2	9.00
4259137	4	22.00
4259394	4	5.00
4261026	2	44.00
4261734	2	47.00
4262624	2	8.00
4263008	1	20.00
4265861	2	35.00
4265861	3	39.00
4269478	3	47.00
4273861	4	20.00
4274304	5	3.00
4277764	5	25.00
4278944	1	2.00
4279333	5	42.00
4280352	5	29.00
4280518	1	7.00
4280996	3	34.00
4282725	4	42.00
4282982	1	9.00
4288514	1	36.00
4290915	1	41.00
4290915	2	17.00
4293093	1	37.00
4294471	1	42.00
4295874	2	27.00
4296903	1	7.00
4296903	3	42.00
4297028	3	21.00
4297028	5	20.00
4298404	1	32.00
4298497	2	40.00
4303650	1	23.00
4306048	2	9.00
4307652	1	19.00
4307652	2	27.00
4307652	7	7.00
4307844	5	50.00
4310790	2	18.00
4312231	1	49.00
4314598	2	22.00
4314946	2	28.00
4314946	3	5.00
4315559	3	41.00
4320612	3	48.00
4321829	2	5.00
4323810	1	20.00
4327043	1	47.00
4333956	5	25.00
4339907	3	50.00
4339907	4	34.00
4339907	5	25.00
4341572	1	27.00
4342087	1	6.00
4342753	1	37.00
4346246	1	13.00
4346246	3	39.00
4350657	3	45.00
4350657	6	34.00
4350657	7	35.00
4351781	1	35.00
4351781	3	3.00
4357604	4	36.00
4359107	1	19.00
4359107	3	6.00
4360898	1	30.00
4360898	7	17.00
4361637	5	49.00
4368005	2	8.00
4368005	7	2.00
4370340	2	10.00
4371168	6	22.00
4372640	1	41.00
4372640	2	39.00
4380294	2	15.00
4380294	7	39.00
4380647	6	30.00
4381090	2	2.00
4381090	4	38.00
4381090	6	47.00
4383462	1	8.00
4383462	4	18.00
4383462	5	13.00
4384646	2	10.00
4389857	1	28.00
4390279	7	20.00
4391300	1	36.00
4396225	2	47.00
4396225	3	1.00
4396225	6	14.00
4397093	1	11.00
4397093	6	25.00
4397603	1	6.00
4398432	2	4.00
4408705	4	50.00
4411717	2	45.00
4413252	1	36.00
4416289	1	8.00
4422304	2	33.00
4422304	6	9.00
4423911	1	24.00
4430848	4	7.00
4436192	1	42.00
4447425	6	17.00
4452485	2	20.00
4452485	7	39.00
4455648	3	43.00
4455648	6	50.00
4457062	3	27.00
4471879	1	47.00
4473505	6	45.00
4475941	1	5.00
4476483	1	45.00
4477091	3	1.00
4480258	1	48.00
4480258	3	28.00
4480258	6	7.00
4487076	3	31.00
4489504	2	17.00
4492099	2	48.00
4494114	3	28.00
4494114	4	45.00
4498945	1	41.00
4519108	1	15.00
4519108	2	38.00
4521027	1	14.00
4521027	2	35.00
4521027	4	17.00
4527265	2	49.00
4529958	3	36.00
4529958	4	17.00
4532998	3	31.00
4532998	4	9.00
4533253	1	15.00
4533253	5	15.00
4534691	1	21.00
4534691	3	20.00
4538275	2	40.00
4538275	6	12.00
4540258	4	13.00
4542148	1	48.00
4542343	1	19.00
4546368	4	20.00
4550917	1	8.00
4550917	2	14.00
4550917	5	17.00
4553254	2	22.00
4554179	3	16.00
4554721	2	3.00
4556327	1	10.00
4556327	2	5.00
4558754	4	35.00
4562149	6	12.00
4562149	7	35.00
4564199	1	29.00
4564199	2	45.00
4565382	1	46.00
4566499	3	45.00
4566499	6	10.00
4569666	2	18.00
4569696	1	6.00
4569696	3	20.00
4576705	1	7.00
4576705	3	22.00
4577634	1	22.00
4582469	2	42.00
4590144	1	31.00
4593444	5	15.00
4598278	2	2.00
4598278	4	6.00
4601190	1	18.00
4601190	3	37.00
4607105	1	33.00
4607105	3	17.00
4608932	1	41.00
4615458	1	1.00
4615655	3	46.00
4622500	3	19.00
4622500	4	39.00
4624964	1	39.00
4624964	3	14.00
4625414	2	20.00
4627204	1	15.00
4627204	7	13.00
4627876	1	23.00
4627876	3	26.00
4642726	3	14.00
4644513	4	3.00
4646435	2	4.00
4650434	2	17.00
4651207	2	23.00
4652994	1	50.00
4652994	2	19.00
4654791	1	6.00
4659201	1	32.00
4659559	2	29.00
4659559	3	21.00
4661761	3	47.00
4663719	2	32.00
4663719	4	39.00
4664135	2	4.00
4664609	2	32.00
4664609	4	25.00
4665669	3	6.00
4665669	5	25.00
4668387	5	17.00
4668387	7	20.00
4676066	1	42.00
4677955	2	6.00
4678694	3	40.00
4680737	2	11.00
4680737	3	11.00
4683138	5	16.00
4687238	1	4.00
4687521	2	43.00
4687521	5	17.00
4697510	4	15.00
4698466	3	17.00
4699878	4	35.00
4701700	3	8.00
4702659	1	10.00
4702659	4	40.00
4704225	2	5.00
4706304	4	13.00
4707298	4	32.00
4707298	5	29.00
4707298	6	48.00
4707715	5	18.00
4708225	6	13.00
4709121	1	41.00
4709346	2	29.00
4709346	3	20.00
4709346	4	25.00
4712259	2	50.00
4712579	1	43.00
4712579	3	48.00
4719876	2	41.00
4719876	5	18.00
4720195	5	42.00
4722148	4	25.00
4722148	5	49.00
4723686	2	36.00
4733063	4	37.00
4735171	1	13.00
4735171	5	12.00
4735969	1	17.00
4745218	2	9.00
4746082	3	34.00
4746306	2	38.00
4749478	1	32.00
4751398	3	48.00
4753509	1	21.00
4754243	2	31.00
4754725	1	3.00
4755301	2	23.00
4759906	3	15.00
4766018	1	39.00
4766081	1	32.00
4766081	2	31.00
4766081	3	41.00
4767269	1	6.00
4768481	1	29.00
4768481	3	5.00
4768481	6	23.00
4769159	4	50.00
4770307	1	19.00
4771300	3	31.00
4772803	1	19.00
4772803	2	28.00
4778020	1	2.00
4787104	5	30.00
4787104	6	41.00
4787970	1	2.00
4787970	2	33.00
4791460	2	18.00
4791460	3	41.00
4791460	4	1.00
4791460	5	25.00
4792452	4	4.00
4792452	6	46.00
4794180	1	22.00
4794180	5	22.00
4795972	3	5.00
4795972	5	7.00
3200224	2	35.00
3200291	2	44.00
3205348	3	18.00
3205348	5	48.00
3207681	2	36.00
3207681	4	35.00
3207681	7	33.00
3208513	4	22.00
3208513	6	29.00
3208513	7	13.00
3209378	1	32.00
3213447	1	37.00
3215462	1	46.00
3216102	3	38.00
3221570	5	10.00
3228000	1	12.00
3232832	6	34.00
3235205	2	37.00
3236357	1	5.00
3236357	3	35.00
3236357	6	41.00
3241159	1	11.00
3242306	1	25.00
3243173	1	49.00
3243173	4	48.00
3247525	1	4.00
3247525	5	42.00
3247525	6	8.00
3248615	6	5.00
3248615	7	48.00
3250052	6	43.00
3251169	1	43.00
3254759	4	28.00
3259623	2	13.00
3260866	2	41.00
3260866	6	43.00
3263715	1	17.00
3263715	2	42.00
3263715	3	25.00
3266977	3	3.00
3266977	6	28.00
3274656	5	31.00
3276231	1	49.00
3279365	3	18.00
3283011	4	28.00
3283011	6	10.00
3286592	2	20.00
3286723	1	32.00
3287780	2	37.00
3287780	4	18.00
3294368	1	30.00
3294368	4	5.00
3294370	1	45.00
3294370	5	6.00
3294370	6	8.00
3294370	7	10.00
3296515	3	32.00
3297031	2	1.00
3297031	3	19.00
3298788	3	7.00
3300005	4	24.00
3300005	5	20.00
3306279	1	33.00
3306279	4	14.00
3307906	2	34.00
3307906	5	5.00
3307906	7	24.00
3310021	2	39.00
3316673	3	14.00
3317954	2	13.00
3317954	3	47.00
3317954	5	47.00
3328323	4	1.00
3328323	5	29.00
3328643	4	44.00
3332997	2	31.00
3332997	3	4.00
3334529	6	47.00
3336135	5	40.00
3339142	1	40.00
3339142	2	42.00
3343777	1	33.00
3344993	1	11.00
3344993	4	38.00
3348322	1	4.00
3349767	1	14.00
3349767	4	7.00
3359328	2	28.00
3359328	4	18.00
3359365	1	7.00
3365283	1	27.00
3367620	1	46.00
3367620	2	49.00
3367620	4	17.00
3367620	5	16.00
3370341	3	40.00
3373573	1	32.00
3383489	1	48.00
3383554	1	26.00
3383554	2	49.00
3383717	1	30.00
3383717	2	41.00
3384643	1	7.00
3384643	4	28.00
3386022	2	50.00
3400833	1	41.00
3401857	3	4.00
3401857	4	9.00
3403907	1	18.00
3405415	2	20.00
3406528	2	12.00
3406528	3	30.00
3407173	2	34.00
3407173	5	10.00
3411012	4	38.00
3413377	3	32.00
3416647	4	23.00
3423333	1	42.00
3423333	2	41.00
3423333	3	8.00
3423428	4	46.00
3425124	1	28.00
3425124	2	39.00
3425250	2	5.00
3425250	3	36.00
3433600	2	18.00
3433766	1	8.00
3433766	3	19.00
3434085	2	13.00
3434085	3	17.00
3434085	5	33.00
3441058	7	2.00
3444325	3	13.00
3444325	6	20.00
3445095	2	38.00
3446372	2	1.00
3449346	1	3.00
3449346	2	36.00
3449346	5	19.00
3451269	2	49.00
3451269	4	40.00
3451269	5	6.00
3456965	1	16.00
3458532	2	42.00
3458532	3	3.00
3458790	2	38.00
3461505	4	28.00
3463427	1	22.00
3463427	2	23.00
3463427	4	21.00
3464004	6	35.00
3465572	3	34.00
3481796	3	30.00
3482756	2	50.00
3485508	3	19.00
3487074	4	42.00
3488291	3	41.00
3498752	1	19.00
3505474	1	48.00
3505796	2	34.00
3505796	6	2.00
3507362	3	10.00
3507362	5	40.00
3508805	1	33.00
3508805	2	7.00
3508805	3	27.00
3511107	1	23.00
3511107	3	9.00
3511811	5	6.00
3517415	5	5.00
3519173	1	29.00
3519173	4	13.00
3519331	1	46.00
3519331	3	6.00
3519331	4	44.00
3525316	5	33.00
3526146	1	2.00
3526146	2	20.00
3530594	2	8.00
3530594	3	38.00
3530594	6	34.00
3535619	1	16.00
3535619	3	2.00
3535619	4	33.00
3537639	2	5.00
3541061	5	27.00
3541797	2	29.00
3541797	6	17.00
3543014	4	13.00
3545956	1	32.00
3546947	1	46.00
3548099	2	37.00
3549733	1	4.00
3549733	2	48.00
3549733	5	19.00
3550336	1	5.00
3561892	1	45.00
3561892	4	46.00
3563623	2	33.00
3563623	6	24.00
3566182	2	21.00
3566182	3	42.00
3567652	4	27.00
3569605	1	41.00
3570181	2	40.00
3570310	3	43.00
3573281	5	34.00
3575525	5	48.00
3575525	7	41.00
3581440	1	5.00
3586594	2	28.00
3586594	7	22.00
3586852	1	21.00
3588325	1	27.00
3588325	6	48.00
3595329	5	28.00
3596806	2	50.00
3602945	2	34.00
3606245	1	6.00
3608549	7	22.00
3614469	6	30.00
3617253	5	7.00
3617376	2	13.00
3617376	3	34.00
3618113	1	4.00
3618627	3	12.00
3622564	3	41.00
3625922	3	3.00
3628518	2	46.00
3628518	3	19.00
3630758	2	30.00
3630758	3	46.00
3630758	6	14.00
3635362	1	21.00
3635362	2	26.00
3635362	6	22.00
3637858	1	34.00
3637858	2	21.00
3641284	1	35.00
3641284	2	4.00
3641284	6	33.00
3643810	3	45.00
3644647	2	5.00
3644647	4	5.00
3644647	5	6.00
3646662	3	2.00
3657414	1	49.00
3658756	1	15.00
3667460	2	28.00
3667460	3	9.00
3667460	5	43.00
3669735	3	35.00
3677922	1	47.00
3680481	4	29.00
3683012	1	26.00
3683012	4	48.00
3683072	2	2.00
3683072	3	17.00
3683072	6	5.00
3684964	3	41.00
3686212	2	21.00
3686273	7	16.00
3687938	2	18.00
3687938	4	47.00
3688515	2	33.00
3689190	2	17.00
3689190	4	17.00
3689191	7	44.00
3689285	6	46.00
3697668	4	4.00
3699238	3	9.00
3699811	1	42.00
3699811	2	45.00
3699811	3	40.00
3699811	4	23.00
3700100	1	12.00
3700100	5	5.00
3701152	1	25.00
3701152	2	4.00
3701734	1	33.00
3701734	2	29.00
3710148	1	17.00
3711717	1	39.00
3711717	4	24.00
3711717	5	21.00
3717667	2	49.00
3720099	2	29.00
3720099	3	18.00
3725159	2	3.00
3725159	3	47.00
3725159	5	46.00
3727012	2	37.00
3727012	5	28.00
3730272	1	33.00
3730272	3	5.00
3732578	4	27.00
3735847	1	28.00
3735847	2	28.00
3735847	5	11.00
3736480	2	14.00
3739234	2	42.00
3742880	3	29.00
3743973	1	31.00
3750596	4	9.00
3750596	7	49.00
3750688	1	43.00
3768642	3	49.00
3768642	6	43.00
3769732	4	34.00
3769732	5	5.00
3770823	2	24.00
3770823	6	9.00
3772614	1	38.00
3772803	1	9.00
3779745	4	28.00
3782823	1	9.00
3782823	3	46.00
3782823	6	39.00
3786114	1	38.00
3786114	3	9.00
3786114	4	13.00
3786114	5	26.00
3786114	6	31.00
3786114	7	48.00
3793382	2	34.00
3793382	3	28.00
3793382	4	13.00
3794661	1	30.00
3798467	1	5.00
3801126	2	46.00
3802656	6	7.00
3802758	2	21.00
3802758	6	22.00
3803616	3	3.00
3804226	4	13.00
3805830	1	47.00
3805830	2	48.00
3805830	4	1.00
3807810	1	36.00
3807810	5	18.00
3810052	1	13.00
3812035	1	13.00
3812035	2	22.00
3812035	3	23.00
3812193	3	5.00
3812193	5	5.00
3814822	2	38.00
3814822	6	36.00
3820962	2	25.00
3820962	5	24.00
3822630	4	20.00
3828640	2	27.00
3828640	3	35.00
3828640	6	11.00
3828993	5	29.00
3831268	2	22.00
3831268	4	17.00
3831716	1	8.00
3840420	1	5.00
3840420	6	2.00
3845059	1	44.00
5886368	3	12.00
5887073	1	43.00
5887073	4	43.00
5888641	5	13.00
5898213	3	17.00
5899904	3	3.00
5901633	1	42.00
5910082	2	42.00
5919716	4	3.00
5924070	3	3.00
5924167	1	30.00
5926531	5	37.00
5928519	1	26.00
5928519	6	44.00
5934400	1	12.00
5934400	3	33.00
5934400	4	24.00
5940934	1	42.00
5942016	1	35.00
5942016	3	2.00
5942016	4	3.00
5942528	3	24.00
5942528	4	11.00
5944615	3	26.00
5944871	4	10.00
5946022	1	20.00
5946022	4	32.00
5946022	5	16.00
5948903	4	35.00
5951105	2	18.00
5953319	1	15.00
5953319	2	16.00
5953319	3	40.00
5966279	3	3.00
5966535	1	7.00
5966535	2	4.00
5967553	1	21.00
5968581	2	3.00
5969825	3	44.00
5969952	2	46.00
5970564	3	2.00
5970720	2	33.00
5970720	3	46.00
5970720	5	9.00
5970720	6	18.00
5971332	1	2.00
5971332	2	15.00
5971332	4	38.00
5971555	2	35.00
5971555	4	8.00
5971713	1	21.00
5971713	2	32.00
5971713	4	7.00
5977188	1	25.00
5977188	3	41.00
5979971	5	32.00
5980352	2	48.00
5980352	6	12.00
5982274	4	4.00
5984676	1	18.00
5986530	1	33.00
5986530	3	34.00
5988165	1	22.00
5988870	6	43.00
5990468	2	32.00
5993061	2	11.00
5994405	1	41.00
358	2	32.00
358	4	15.00
358	5	18.00
1602	1	4.00
4928	1	4.00
4928	3	34.00
9797	2	28.00
9797	3	22.00
9797	5	31.00
11522	1	16.00
11522	2	5.00
11682	1	13.00
11780	1	41.00
11780	3	7.00
23168	4	50.00
23168	6	10.00
24064	2	43.00
24064	4	12.00
24064	5	36.00
27745	1	19.00
27745	3	2.00
27745	4	33.00
27745	7	30.00
28033	5	48.00
28769	1	23.00
37925	2	25.00
39397	2	20.00
39397	4	14.00
42178	1	9.00
42178	3	14.00
45254	2	49.00
45254	3	13.00
45254	5	20.00
45957	4	11.00
49732	1	8.00
52292	2	20.00
55047	1	21.00
55047	6	19.00
57475	4	10.00
57475	6	30.00
60547	1	37.00
60547	2	27.00
63172	2	6.00
64134	2	10.00
67267	3	43.00
92644	1	9.00
92644	2	10.00
92644	3	37.00
93701	1	11.00
93701	3	32.00
94051	2	18.00
94051	4	9.00
95809	1	14.00
97345	1	37.00
97345	5	29.00
98115	4	29.00
99655	5	24.00
103271	1	32.00
103271	2	47.00
105159	1	14.00
105159	3	47.00
108035	3	7.00
108999	2	18.00
109218	5	48.00
112965	1	19.00
113056	1	38.00
120866	3	8.00
121824	2	37.00
129760	1	7.00
131172	1	43.00
134183	1	6.00
135943	5	34.00
137059	1	47.00
138725	4	47.00
139392	2	13.00
142723	1	13.00
142723	2	24.00
142723	5	42.00
151360	2	3.00
155014	1	37.00
162565	2	8.00
162565	3	31.00
162565	6	42.00
163908	1	47.00
164069	1	1.00
170466	2	37.00
173860	3	5.00
178496	1	10.00
178496	2	4.00
178561	1	46.00
185924	3	27.00
185924	4	28.00
190118	1	42.00
190118	3	30.00
193153	5	4.00
193826	1	5.00
194214	6	46.00
199524	3	5.00
202247	1	15.00
202247	2	48.00
202247	3	14.00
202247	4	30.00
203779	4	31.00
206855	1	38.00
206855	2	23.00
206855	3	50.00
207872	2	23.00
210503	3	2.00
212005	1	4.00
212580	1	27.00
215074	2	39.00
216263	3	8.00
216422	4	46.00
219782	1	3.00
219782	2	46.00
221381	1	34.00
221381	2	25.00
223687	1	45.00
225861	6	14.00
225861	7	18.00
228066	1	20.00
229538	4	3.00
229538	6	43.00
234629	1	30.00
234629	3	40.00
234629	5	36.00
238115	5	36.00
247042	1	6.00
252357	2	15.00
253538	2	24.00
253538	4	13.00
253538	5	21.00
257536	2	5.00
260645	5	45.00
262534	1	36.00
276550	1	47.00
276550	2	31.00
278628	4	10.00
278628	5	18.00
281381	1	44.00
284513	1	23.00
284513	2	31.00
285313	4	25.00
286401	3	38.00
288547	1	25.00
305990	1	10.00
311971	4	46.00
319431	1	36.00
319431	2	21.00
320578	3	3.00
321537	1	34.00
325953	3	22.00
332640	1	14.00
332640	2	13.00
332640	4	23.00
332896	2	4.00
332896	3	8.00
338659	1	10.00
338659	3	46.00
341095	2	24.00
342529	4	31.00
343136	1	25.00
343269	1	25.00
343269	5	18.00
346945	1	13.00
346945	4	5.00
350980	2	26.00
350980	6	22.00
350980	7	25.00
351558	1	32.00
351558	3	28.00
351558	4	43.00
352514	3	9.00
356774	2	42.00
357828	1	45.00
357828	7	49.00
359045	1	36.00
359847	1	48.00
365189	4	36.00
365283	1	19.00
367173	3	41.00
367173	4	3.00
374852	3	38.00
374852	5	8.00
374852	6	41.00
374852	7	30.00
377091	5	32.00
381860	1	34.00
381860	3	38.00
382086	5	44.00
383687	1	48.00
387431	1	32.00
392195	1	47.00
392195	3	18.00
392195	7	8.00
396577	1	15.00
396577	5	21.00
399203	2	23.00
399205	1	32.00
401959	4	18.00
403751	2	24.00
403751	6	30.00
406499	1	25.00
406499	3	44.00
411395	1	5.00
411395	2	42.00
411395	3	13.00
417410	1	47.00
420962	5	6.00
422311	4	19.00
422311	7	37.00
424737	2	33.00
424737	6	25.00
424801	2	40.00
424801	3	38.00
424801	5	30.00
425539	1	43.00
431171	2	13.00
433188	5	13.00
434311	4	33.00
435399	2	43.00
436417	1	14.00
436417	3	28.00
437316	3	41.00
437441	1	19.00
437441	5	11.00
440517	1	38.00
440517	2	47.00
449031	1	48.00
449031	5	4.00
449031	6	24.00
449031	7	12.00
452775	2	30.00
452775	3	16.00
452775	7	5.00
456260	1	10.00
456260	3	25.00
456260	6	3.00
459778	1	12.00
459778	5	19.00
461415	2	10.00
461415	3	11.00
461415	6	33.00
464288	3	9.00
465894	3	40.00
468417	4	30.00
470240	2	10.00
471335	3	21.00
476769	1	14.00
478082	1	39.00
480961	3	24.00
481377	2	12.00
482692	2	1.00
482692	3	18.00
483079	2	29.00
484644	1	18.00
495106	5	23.00
495106	7	44.00
496032	1	42.00
508096	3	11.00
508096	5	47.00
508096	6	21.00
511399	2	35.00
512135	4	15.00
512135	5	33.00
517926	6	36.00
520583	6	27.00
523171	3	42.00
523171	6	24.00
531844	1	50.00
531844	3	49.00
531844	4	30.00
532387	1	42.00
532992	2	41.00
532992	3	30.00
533667	1	5.00
534406	4	47.00
541984	2	40.00
544513	2	23.00
546244	2	32.00
549921	3	22.00
551590	3	22.00
553986	3	19.00
554338	3	1.00
554338	5	14.00
557381	2	21.00
557381	3	49.00
559296	1	22.00
560514	2	31.00
561990	1	42.00
565154	1	38.00
565154	5	19.00
572192	3	41.00
573894	1	31.00
580676	1	14.00
581506	2	46.00
591429	1	18.00
591937	2	49.00
600582	5	45.00
600615	2	36.00
606914	2	29.00
608992	2	20.00
610083	2	36.00
612998	2	30.00
614561	1	16.00
618754	1	3.00
619012	3	23.00
619846	2	12.00
622048	1	10.00
622048	4	40.00
623072	1	23.00
625858	1	16.00
626342	4	50.00
626342	5	8.00
631329	2	20.00
636135	2	28.00
636135	5	17.00
637031	1	14.00
637031	3	35.00
640709	1	29.00
642976	1	28.00
643367	1	23.00
643367	3	23.00
643425	3	44.00
643425	5	49.00
644549	6	4.00
644549	7	37.00
652384	1	21.00
654946	2	46.00
656070	1	44.00
656070	2	11.00
658470	1	16.00
658470	3	24.00
659233	3	48.00
661220	1	10.00
661220	4	24.00
662595	3	29.00
666439	1	3.00
668739	2	8.00
669153	3	2.00
669153	4	25.00
671847	4	44.00
671847	6	39.00
674182	6	26.00
677731	1	38.00
677731	6	32.00
677731	7	20.00
678791	1	46.00
681346	1	44.00
681730	3	4.00
691204	1	26.00
691653	1	43.00
691653	7	47.00
694598	1	18.00
694598	2	20.00
701959	2	37.00
706821	3	33.00
706821	4	25.00
708993	1	4.00
709862	4	17.00
709862	5	26.00
713094	3	29.00
713732	1	3.00
713732	2	29.00
713732	3	43.00
714625	3	18.00
716743	5	43.00
718755	2	37.00
718755	6	14.00
721189	2	43.00
721189	5	15.00
721189	7	50.00
723783	3	28.00
724513	1	20.00
724513	3	46.00
726468	3	21.00
727559	2	7.00
727559	4	21.00
728099	4	32.00
728099	6	50.00
729473	5	26.00
731619	1	37.00
731619	4	43.00
734273	1	32.00
741317	1	28.00
741474	1	20.00
743811	1	38.00
744769	3	39.00
750048	1	8.00
754534	3	24.00
754534	5	33.00
754534	6	24.00
755200	1	26.00
761606	3	16.00
761671	3	49.00
761671	4	9.00
764292	1	32.00
764292	2	17.00
